대지위치,세대수,가구수,노후화
서울특별시 강남구 신사동 628-37,12,0,22
서울특별시 강남구 역삼동 674-4,9,0,40
서울특별시 강남구 논현동 245,0,0,21
서울특별시 강남구 논현동 245,0,0,21
서울특별시 강남구 논현동 245,0,0,21
서울특별시 강남구 청담동 50-5,40,0,21
서울특별시 강남구 논현동 105-4,0,0,21
서울특별시 강남구 논현동 105-4,37,0,21
서울특별시 강남구 일원동 719,72,0,31
서울특별시 강남구 일원동 719,60,0,31
서울특별시 강남구 일원동 718,60,0,31
서울특별시 강남구 일원동 719,60,0,31
서울특별시 강남구 대치동 910-4,19,0,22
서울특별시 강남구 논현동 67-17,6,0,34
서울특별시 강남구 청담동 105-6,19,0,30
서울특별시 강남구 청담동 59-19,6,0,23
서울특별시 강남구 논현동 76-9,13,0,24
서울특별시 강남구 역삼동 830-41,0,0,21
서울특별시 강남구 개포동 1229-15,16,0,28
서울특별시 강남구 개포동 660-29,6,0,35
서울특별시 강남구 청담동 69-12,6,0,35
서울특별시 강남구 개포동 1262-3,8,0,24
서울특별시 강남구 논현동 10-14,14,0,31
서울특별시 강남구 논현동 155-11,8,0,21
서울특별시 강남구 역삼동 639-6,10,0,22
서울특별시 강남구 역삼동 817-23,0,0,21
서울특별시 강남구 일원동 666-6,0,0,32
서울특별시 강남구 청담동 92-13,0,0,18
서울특별시 강남구 대치동 941-11,0,9,28
서울특별시 강남구 개포동 1257-7,0,1,35
서울특별시 강남구 신사동 656-7,0,0,22
서울특별시 강남구 신사동 629-31,0,0,40
서울특별시 강남구 대치동 649,0,0,31
서울특별시 강남구 삼성동 89-2,0,0,35
서울특별시 강남구 신사동 526-12,0,0,48
서울특별시 강남구 개포동 1173-1,0,7,30
서울특별시 강남구 신사동 545-12,0,0,29
서울특별시 강남구 수서동 736,179,0,33
서울특별시 강남구 수서동 738,90,0,32
서울특별시 강남구 수서동 738,90,0,32
서울특별시 강남구 수서동 736,0,0,33
서울특별시 강남구 수서동 736,89,0,33
서울특별시 강남구 수서동 736,149,0,33
서울특별시 강남구 역삼동 789-19,9,0,20
서울특별시 강남구 일원동 662-4,6,0,38
서울특별시 강남구 역삼동 782-27,9,0,22
서울특별시 강남구 대치동 985,60,0,36
서울특별시 강남구 개포동 12-2,0,0,21
서울특별시 강남구 논현동 252-1,0,0,21
서울특별시 강남구 논현동 245,54,0,21
서울특별시 강남구 논현동 245,46,0,21
서울특별시 강남구 대치동 985,0,0,36
서울특별시 강남구 압구정동 433,78,0,42
서울특별시 강남구 압구정동 433,52,0,42
서울특별시 강남구 압구정동 433,52,0,42
서울특별시 강남구 압구정동 433,78,0,42
서울특별시 강남구 압구정동 434,116,0,43
서울특별시 강남구 압구정동 434,103,0,43
서울특별시 강남구 일원동 719,161,0,31
서울특별시 강남구 도곡동 947-4,5,0,41
서울특별시 강남구 일원동 731,20,0,31
서울특별시 강남구 논현동 179-17,6,0,23
서울특별시 강남구 청담동 78,0,0,48
서울특별시 강남구 청담동 22-25,8,0,33
서울특별시 강남구 개포동 170-10,3,0,38
서울특별시 강남구 일원동 715-1,0,0,27
서울특별시 강남구 논현동 133-30,7,0,19
서울특별시 강남구 논현동 256-5,10,0,23
서울특별시 강남구 개포동 1219-11,15,0,32
서울특별시 강남구 개포동 1179-1,9,0,33
서울특별시 강남구 논현동 112-17,3,0,21
서울특별시 강남구 논현동 68-18,12,0,23
서울특별시 강남구 일원동 628-1,6,0,38
서울특별시 강남구 논현동 32-11,0,12,30
서울특별시 강남구 청담동 44-12,0,0,42
서울특별시 강남구 논현동 277-8,0,11,30
서울특별시 강남구 삼성동 121-35,0,1,39
서울특별시 강남구 자곡동 459-3,0,1,33
서울특별시 강남구 도곡동 467-6,245,0,26
서울특별시 강남구 삼성동 71-3,11,0,23
서울특별시 강남구 역삼동 830-13,6,0,36
서울특별시 강남구 역삼동 710,46,0,24
서울특별시 강남구 도곡동 91-5,96,0,24
서울특별시 강남구 도곡동 91-5,96,0,24
서울특별시 강남구 도곡동 91-5,40,0,24
서울특별시 강남구 논현동 258,0,0,21
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 일원동 636-13,0,1,38
서울특별시 강남구 역삼동 733-13,0,0,31
서울특별시 강남구 논현동 242-1,0,0,52
서울특별시 강남구 개포동 1208-8,0,1,37
서울특별시 강남구 논현동 252-1,48,0,21
서울특별시 강남구 논현동 258,53,0,21
서울특별시 강남구 개포동 1241-1,8,0,29
서울특별시 강남구 신사동 507-11,0,1,34
서울특별시 강남구 개포동 1246-3,0,0,22
서울특별시 강남구 신사동 562-3,4,0,22
서울특별시 강남구 삼성동 63-9,3,0,37
서울특별시 강남구 대치동 954-10,12,0,21
서울특별시 강남구 청담동 19-33,0,10,33
서울특별시 강남구 논현동 269-3,0,0,51
서울특별시 강남구 신사동 552-14,0,1,48
서울특별시 강남구 역삼동 738-20,0,0,33
서울특별시 강남구 신사동 616-3,0,0,21
서울특별시 강남구 역삼동 663-28,0,0,34
서울특별시 강남구 신사동 535-23,0,1,31
서울특별시 강남구 개포동 1194,0,0,36
서울특별시 강남구 논현동 254-13,0,1,29
서울특별시 강남구 개포동 1258-5,0,0,36
서울특별시 강남구 삼성동 69-9,6,0,39
서울특별시 강남구 신사동 617-5,0,0,40
서울특별시 강남구 압구정동 456,84,0,46
서울특별시 강남구 압구정동 456,84,0,46
서울특별시 강남구 압구정동 434,52,0,43
서울특별시 강남구 압구정동 443,120,0,49
서울특별시 강남구 압구정동 443,120,0,49
서울특별시 강남구 압구정동 447,168,0,38
서울특별시 강남구 압구정동 447,90,0,38
서울특별시 강남구 역삼동 636-33,9,0,19
서울특별시 강남구 역삼동 766-9,17,0,29
서울특별시 강남구 역삼동 750-13,8,0,34
서울특별시 강남구 역삼동 636-32,13,0,23
서울특별시 강남구 역삼동 756-2,0,8,30
서울특별시 강남구 대치동 898-8,0,0,32
서울특별시 강남구 청담동 17-6,0,6,33
서울특별시 강남구 도곡동 174-40,0,0,24
서울특별시 강남구 삼성동 150-5,19,0,19
서울특별시 강남구 삼성동 92-2,8,0,33
서울특별시 강남구 논현동 148-20,9,0,32
서울특별시 강남구 논현동 194-5,8,0,33
서울특별시 강남구 역삼동 739-12,16,0,27
서울특별시 강남구 삼성동 100-15,4,0,39
서울특별시 강남구 삼성동 158-15,0,0,18
서울특별시 강남구 논현동 107-28,6,0,36
서울특별시 강남구 역삼동 655-3,12,0,23
서울특별시 강남구 도곡동 514-2,0,0,22
서울특별시 강남구 세곡동 533,60,0,13
서울특별시 강남구 세곡동 579,0,0,12
서울특별시 강남구 삼성동 46-6,18,0,12
서울특별시 강남구 개포동 1193-2,12,0,12
서울특별시 강남구 역삼동 730-9,0,1,37
서울특별시 강남구 대치동 912-31,0,0,34
서울특별시 강남구 삼성동 10-21,2,2,19
서울특별시 강남구 삼성동 112-21,0,0,45
서울특별시 강남구 도곡동 467,399,0,23
서울특별시 강남구 청담동 30-33,67,0,23
서울특별시 강남구 논현동 24-11,8,0,23
서울특별시 강남구 대치동 893,0,0,23
서울특별시 강남구 대치동 893,0,0,23
서울특별시 강남구 역삼동 783-20,10,0,23
서울특별시 강남구 역삼동 771-14,18,0,23
서울특별시 강남구 삼성동 124-5,8,0,22
서울특별시 강남구 대치동 1014-3,48,0,25
서울특별시 강남구 대치동 1014-3,33,0,25
서울특별시 강남구 대치동 1014-3,126,0,25
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 역삼동 656-31,12,0,20
서울특별시 강남구 논현동 193-32,0,1,22
서울특별시 강남구 수서동 709,0,0,28
서울특별시 강남구 삼성동 140-24,0,0,33
서울특별시 강남구 논현동 20,0,0,35
서울특별시 강남구 대치동 904-4,9,0,24
서울특별시 강남구 대치동 907-4,4,0,22
서울특별시 강남구 역삼동 699-17,9,0,32
서울특별시 강남구 논현동 244-16,10,0,23
서울특별시 강남구 역삼동 836-29,10,0,7
서울특별시 강남구 개포동 1236-11,20,0,7
서울특별시 강남구 일원동 643-8,5,0,6
서울특별시 강남구 대치동 916-67,4,0,21
서울특별시 강남구 청담동 59-16,11,0,25
서울특별시 강남구 논현동 143-15,0,0,49
서울특별시 강남구 신사동 557-15,18,0,27
서울특별시 강남구 논현동 24-11,8,0,23
서울특별시 강남구 청담동 50-5,54,0,21
서울특별시 강남구 논현동 245,0,0,21
서울특별시 강남구 수서동 10-1,0,0,28
서울특별시 강남구 역삼동 826-41,0,0,24
서울특별시 강남구 압구정동 461,0,0,7
서울특별시 강남구 청담동 23-4,0,0,52
서울특별시 강남구 대치동 952-1,0,0,47
서울특별시 강남구 대치동 952-1,0,0,47
서울특별시 강남구 삼성동 9-26,0,1,34
서울특별시 강남구 개포동 1214-2,0,4,29
서울특별시 강남구 역삼동 777-24,0,1,37
서울특별시 강남구 개포동 658-1,30,0,38
서울특별시 강남구 개포동 658-1,20,0,38
서울특별시 강남구 개포동 658-1,30,0,38
서울특별시 강남구 개포동 658-1,40,0,38
서울특별시 강남구 논현동 103,0,0,29
서울특별시 강남구 논현동 105,84,0,39
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 일원동 731,0,0,31
서울특별시 강남구 일원동 731,30,0,31
서울특별시 강남구 청담동 30-33,68,0,23
서울특별시 강남구 역삼동 633,19,0,22
서울특별시 강남구 대치동 970-4,3,0,22
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 대치동 1014-3,66,0,25
서울특별시 강남구 대치동 1014-3,19,0,25
서울특별시 강남구 대치동 1014-3,90,0,25
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 압구정동 481,0,0,45
서울특별시 강남구 압구정동 481,0,0,40
서울특별시 강남구 압구정동 481,120,0,45
서울특별시 강남구 논현동 103-6,0,9,28
서울특별시 강남구 대치동 941-8,0,11,29
서울특별시 강남구 대치동 920-25,0,1,31
서울특별시 강남구 논현동 113-14,0,2,19
서울특별시 강남구 압구정동 456,84,0,46
서울특별시 강남구 압구정동 462,30,0,48
서울특별시 강남구 삼성동 29-5,5,0,33
서울특별시 강남구 청담동 22-5,5,0,33
서울특별시 강남구 개포동 1184-19,8,0,23
서울특별시 강남구 논현동 36,6,0,32
서울특별시 강남구 역삼동 697-21,6,0,21
서울특별시 강남구 논현동 219-1,12,0,24
서울특별시 강남구 청담동 26-42,5,0,21
서울특별시 강남구 자곡동 611,0,0,11
서울특별시 강남구 자곡동 618,13,0,11
서울특별시 강남구 논현동 276-1,0,0,11
서울특별시 강남구 율현동 365,0,0,10
서울특별시 강남구 신사동 593-19,10,0,24
서울특별시 강남구 삼성동 104-10,77,0,20
서울특별시 강남구 논현동 32-3,4,0,22
서울특별시 강남구 역삼동 692-14,15,0,25
서울특별시 강남구 역삼동 697-11,0,0,28
서울특별시 강남구 청담동 13-52,6,0,38
서울특별시 강남구 대치동 889-72,0,0,22
서울특별시 강남구 신사동 622-1,27,0,21
서울특별시 강남구 역삼동 657-28,12,0,25
서울특별시 강남구 도곡동 955,19,0,30
서울특별시 강남구 삼성동 140-31,0,0,10
서울특별시 강남구 신사동 521-4,0,0,1
서울특별시 강남구 율현동 325-26,0,1,36
서울특별시 강남구 신사동 624-28,0,3,29
서울특별시 강남구 삼성동 60-3,0,0,39
서울특별시 강남구 신사동 635-4,0,0,39
서울특별시 강남구 논현동 75-10,16,0,23
서울특별시 강남구 청담동 121,0,0,27
서울특별시 강남구 대치동 934,10,0,31
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 일원동 734,40,0,32
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 일원동 734,40,0,32
서울특별시 강남구 일원동 734,30,0,32
서울특별시 강남구 대치동 970,3,0,22
서울특별시 강남구 논현동 266-21,5,0,22
서울특별시 강남구 도곡동 551-28,0,0,22
서울특별시 강남구 수서동 716,0,0,22
서울특별시 강남구 압구정동 489,52,0,47
서울특별시 강남구 압구정동 489,52,0,47
서울특별시 강남구 대치동 1014-3,0,0,25
서울특별시 강남구 압구정동 489,78,0,47
서울특별시 강남구 압구정동 490,72,0,48
서울특별시 강남구 압구정동 493,78,0,47
서울특별시 강남구 압구정동 513,91,0,46
서울특별시 강남구 압구정동 528,72,0,44
서울특별시 강남구 압구정동 490,72,0,48
서울특별시 강남구 압구정동 490,72,0,48
서울특별시 강남구 도곡동 951-9,12,0,23
서울특별시 강남구 논현동 275-3,0,0,47
서울특별시 강남구 대치동 1014-3,76,0,25
서울특별시 강남구 대치동 902,0,0,21
서울특별시 강남구 삼성동 149-4,5,0,22
서울특별시 강남구 삼성동 117-9,19,0,29
서울특별시 강남구 도곡동 547-6,12,0,42
서울특별시 강남구 대치동 928-3,7,0,23
서울특별시 강남구 삼성동 94-2,6,0,33
서울특별시 강남구 역삼동 786-10,11,0,23
서울특별시 강남구 개포동 1233-18,0,1,37
서울특별시 강남구 논현동 253-2,19,0,24
서울특별시 강남구 논현동 167-24,8,0,33
서울특별시 강남구 삼성동 90-16,11,0,22
서울특별시 강남구 논현동 212-20,9,0,22
서울특별시 강남구 삼성동 130-2,19,0,20
서울특별시 강남구 역삼동 687-9,18,0,24
서울특별시 강남구 역삼동 704-4,0,1,30
서울특별시 강남구 역삼동 795-2,0,1,33
서울특별시 강남구 신사동 608-12,0,0,34
서울특별시 강남구 신사동 559-10,0,0,47
서울특별시 강남구 일원동 734,40,0,32
서울특별시 강남구 일원동 735,40,0,32
서울특별시 강남구 일원동 735,48,0,32
서울특별시 강남구 도곡동 960,99,0,33
서울특별시 강남구 도곡동 960,98,0,33
서울특별시 강남구 개포동 651-1,0,0,4
서울특별시 강남구 삼성동 112-18,20,0,8
서울특별시 강남구 청담동 67-1,37,0,8
서울특별시 강남구 개포동 185,120,0,42
서울특별시 강남구 개포동 185,0,0,42
서울특별시 강남구 개포동 185,90,0,42
서울특별시 강남구 개포동 185,135,0,42
서울특별시 강남구 개포동 185,90,0,42
서울특별시 강남구 개포동 185,90,0,42
서울특별시 강남구 신사동 594-4,8,0,29
서울특별시 강남구 일원동 631-1,6,0,38
서울특별시 강남구 논현동 68-20,7,0,22
서울특별시 강남구 대치동 927-20,6,0,21
서울특별시 강남구 청담동 18-5,4,0,33
서울특별시 강남구 역삼동 749-14,9,0,22
서울특별시 강남구 개포동 1239-6,6,0,37
서울특별시 강남구 개포동 1255-10,7,0,22
서울특별시 강남구 대치동 951-8,6,0,39
서울특별시 강남구 수서동 707,149,0,33
서울특별시 강남구 대치동 982-4,4,0,32
서울특별시 강남구 논현동 176-4,3,0,41
서울특별시 강남구 논현동 192-12,4,0,44
서울특별시 강남구 수서동 707,149,0,33
서울특별시 강남구 수서동 707,149,0,33
서울특별시 강남구 대치동 935-25,6,0,39
