대지위치,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률(%),구조,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),노후화,위도,경도
서울특별시 강남구 논현동 220-10번지,231.5,138.12,59.66,470.49,155.29,7,0,9,10.2,3,1,0,0,0,0.0,470.49,29,37.5115027,127.0332409
서울특별시 강남구 논현동 220-11번지,232.5,138.12,59.41,470.49,154.62,7,0,9,10.2,3,1,0,0,0,0.0,470.49,29,37.5115471,127.0333886
서울특별시 강남구 논현동 175-23번지,187.8,93.78,49.94,409.53,172.0,7,9,0,12.21,4,1,0,0,0,0.0,409.53,10,37.5093073,127.0324881
서울특별시 강남구 논현동 175-25번지,187.7,110.88,59.07,487.59,212.65,7,9,0,12.2,4,1,0,0,0,0.0,487.59,23,37.50925429999999,127.0323104
서울특별시 강남구 논현동 175-27번지,165.3,81.0,49.0,330.42,199.89,7,0,0,14.2,5,0,1,0,0,0.0,330.42,3,37.5092385,127.0321436
서울특별시 강남구 논현동 175-28번지,330.4,197.91,59.9,690.64,209.03,7,0,14,16.8,5,0,0,0,0,0.0,690.64,24,37.5091085,127.0322042
서울특별시 강남구 논현동 175-29번지,195.8,117.3,59.91,523.87,210.75,7,0,11,11.75,4,1,0,0,0,0.0,523.87,24,37.5091285,127.0323675
서울특별시 강남구 논현동 175-30번지,196.0,97.14,49.56,587.67,235.1,7,0,0,16.1,6,1,1,0,0,0.0,587.67,11,37.5091825,127.0325487
서울특별시 강남구 논현동 175-31번지,337.0,166.32,49.35,852.3,203.55,7,0,0,0.0,4,1,0,0,0,0.0,852.3,39,37.5092518,127.0326905
서울특별시 강남구 논현동 176번지,247.0,121.91,49.36,739.11,234.18,7,0,1,15.2,5,1,0,0,0,0.0,739.11,33,37.5091337,127.0309783
서울특별시 강남구 논현동 176-1번지,416.2,225.32,54.14,832.03,199.91,7,18,0,19.0,6,0,1,0,0,0.0,832.03,6,37.5090672,127.0311032
서울특별시 강남구 논현동 176-2번지,332.1,179.58,54.07,650.83,157.94,7,8,0,10.8,3,1,0,0,0,0.0,650.83,34,37.5089339,127.0311982
서울특별시 강남구 논현동 176-4번지,0.0,200.85,0.0,600.75,0.0,2,3,0,0.0,2,1,0,0,0,0.0,600.75,41,37.5090635,127.0313163
서울특별시 강남구 논현동 176-4번지,0.0,401.7,0.0,1201.5,0.0,2,6,0,0.0,2,1,0,0,0,0.0,1201.5,41,37.5090635,127.0313163
서울특별시 강남구 논현동 188-6번지,180.9,107.4,59.37,361.69,199.94,7,19,0,13.3,5,0,0,0,0,0.0,361.69,12,37.50738,127.0293046
서울특별시 강남구 논현동 115-5번지,255.5,126.48,49.5029,735.48,243.2407,7,0,0,19.64,5,1,1,0,0,0.0,735.48,2,37.5167163,127.0372131
서울특별시 강남구 논현동 115-6번지,0.0,67.8,0.0,169.2,0.0,2,0,1,0.0,2,1,0,0,0,0.0,169.2,41,37.5165944,127.0372129
서울특별시 강남구 논현동 115-7번지,2040.6,830.93,40.72,8790.37,281.65,7,0,0,3.4,7,2,2,0,0,0.0,8790.37,30,37.5162749,127.0369354
서울특별시 강남구 논현동 115-9번지,321.3,158.939,49.47,991.345,219.65,7,0,0,27.95,7,3,1,0,0,0.0,991.345,6,37.5162148,127.0362562
서울특별시 강남구 논현동 115-10번지,333.8,164.57,49.3,834.54,175.28,7,0,0,13.1,4,1,0,0,0,0.0,834.54,35,37.5161614,127.036033
서울특별시 강남구 논현동 132-14번지,269.4,161.27,59.86,611.72,167.2,7,0,9,9.3,3,1,0,0,0,0.0,611.72,30,37.5115024,127.0295063
서울특별시 강남구 논현동 132-15번지,203.7,101.82,49.99,425.37,208.82,7,8,0,13.4,5,0,1,0,0,0.0,425.37,14,37.5115549,127.0296765
서울특별시 강남구 논현동 132-16번지,817.5,403.65,49.38,2093.37,188.31,7,8,0,13.4,4,1,0,0,0,0.0,2093.37,33,37.5116945,127.0298633
서울특별시 강남구 논현동 132-17번지,235.0,140.28,59.69,527.47,166.83,7,0,9,11.4,3,1,0,0,0,0.0,527.47,28,37.5118715,127.0296924
서울특별시 강남구 논현동 132-18번지,266.1,159.97,60.12,536.3,150.83,7,0,7,11.82,3,1,0,0,0,0.0,536.3,28,37.5120449,127.029607
서울특별시 강남구 논현동 132-19번지,0.0,95.64,0.0,286.92,0.0,2,6,0,0.0,2,1,0,0,0,0.0,286.92,37,37.5122041,127.0295353
서울특별시 강남구 논현동 132-20번지,212.4,114.14,53.74,299.35,140.94,7,0,9,10.7,3,0,0,0,0,0.0,299.35,29,37.5123459,127.0294691
서울특별시 강남구 논현동 132-21번지,0.0,101.6,0.0,198.96,0.0,5,0,0,80.7,2,0,0,0,0,0.0,198.96,23,37.5126464,127.0294141
서울특별시 강남구 논현동 132-21번지,0.0,177.66,0.0,205.74,0.0,2,0,0,0.0,1,1,0,0,0,0.0,205.74,38,37.5126464,127.0294141
서울특별시 강남구 논현동 263-21번지,200.8,100.3,49.95,276.74,88.62,2,0,0,8.7,2,1,0,0,0,0.0,276.74,36,37.511427,127.03868
서울특별시 강남구 논현동 263-23번지,0.0,60.48,0.0,70.56,0.0,7,0,0,0.0,1,1,0,0,0,0.0,70.56,38,37.5115083,127.0389366
서울특별시 강남구 논현동 263-24번지,227.1,136.2,59.97,659.12,211.58,7,0,10,13.3,4,1,0,0,0,0.0,659.12,25,37.5112906,127.0387443
서울특별시 강남구 논현동 263-25번지,224.7,134.24,59.74,589.58,190.97,7,0,6,11.57,4,1,0,0,0,0.0,589.58,25,37.5112488,127.0386059
서울특별시 강남구 논현동 275번지,0.0,297.4746,0.0,2970.7364,0.0,7,22,0,29.3,11,0,1,0,0,0.0,2970.7364,22,37.5103561,127.0376521
서울특별시 강남구 논현동 275번지,0.0,400.414,0.0,5531.1504,0.0,7,48,0,42.3,16,0,0,2,0,0.0,5531.1504,22,37.5103561,127.0376521
서울특별시 강남구 논현동 275번지,0.0,21.6,0.0,21.6,0.0,7,0,0,3.6,1,0,0,0,0,0.0,21.6,22,37.5103561,127.0376521
서울특별시 강남구 논현동 275번지,0.0,0.0,0.0,10842.172,0.0,7,0,0,0.0,0,3,0,0,0,0.0,10842.172,22,37.5103561,127.0376521
서울특별시 강남구 논현동 275-3번지,0.0,240.07,0.0,978.43,0.0,7,0,0,0.0,3,1,0,0,0,0.0,978.43,47,37.5099018,127.0377305
서울특별시 강남구 논현동 275-4번지,318.0,157.1,49.4,614.34,141.17,7,0,0,11.0,3,1,0,0,0,0.0,614.34,36,37.5099552,127.0380783
서울특별시 강남구 논현동 275-5번지,346.6,172.94,49.9,1078.48,231.16,7,0,1,19.2,5,1,0,0,0,0.0,1078.48,36,37.5100664,127.0383338
서울특별시 강남구 논현동 275-6번지,0.0,83.15,0.0,348.97,0.0,7,0,0,0.0,3,1,0,0,0,0.0,348.97,38,37.5100172,127.0382156
서울특별시 강남구 논현동 276-1번지,0.0,0.0,0.0,46.862,0.0,7,0,0,0.0,0,1,0,0,0,0.0,46.862,11,37.5095247,127.038955
서울특별시 강남구 논현동 230-7번지,475.9,284.64,59.81,1423.2,236.18,7,0,8,13.1,4,1,0,0,0,0.0,1423.2,24,37.50942939999999,127.0354528
서울특별시 강남구 논현동 230-8번지,300.4,179.72,59.83,659.51,162.77,7,0,9,9.4,3,1,0,0,0,0.0,659.51,29,37.5095651,127.0356105
서울특별시 강남구 논현동 230-9번지,162.74,97.22,59.74,376.28,167.84,7,0,7,9.08,3,1,0,0,0,0.0,376.28,15,37.5096994,127.0358
서울특별시 강남구 논현동 230-10번지,160.1,95.56,59.69,329.63,157.28,2,0,9,10.3,3,1,0,0,0,0.0,329.63,30,37.5097798,127.0359283
서울특별시 강남구 논현동 230-11번지,391.3,212.37,54.27,827.54,169.37,7,20,0,18.0,6,1,1,0,0,0.0,827.54,9,37.5096505,127.0359732
서울특별시 강남구 논현동 230-12번지,332.0,183.36,55.23,804.2,192.14,7,7,0,10.8,4,1,0,0,0,0.0,804.2,22,37.5095069,127.0358551
서울특별시 강남구 논현동 230-13번지,299.3,178.86,59.76,655.86,163.86,7,0,12,10.7,3,1,0,0,0,0.0,655.86,28,37.5094106,127.0356851
서울특별시 강남구 논현동 230-14번지,254.9,152.37,59.78,567.07,222.47,7,0,8,11.8,4,0,0,0,0,0.0,567.07,25,37.5092802,127.0355243
서울특별시 강남구 논현동 230-15번지,250.8,178.37,71.12,628.01,250.44,7,0,0,10.88,4,0,1,0,0,0.0,628.01,25,37.509178,127.0355756
서울특별시 강남구 논현동 230-16번지,283.6,170.11,59.98,736.77,194.66,7,12,0,16.71,5,1,1,0,0,0.0,736.77,11,37.5092594,127.0357566
서울특별시 강남구 논현동 245번지,0.0,916.38,0.0,11278.01,0.0,7,54,0,49.75,16,0,2,0,0,0.0,11278.01,21,37.5147466,127.0381369
서울특별시 강남구 논현동 245번지,0.0,0.0,0.0,59.86,0.0,7,0,0,0.0,0,1,0,0,0,0.0,59.86,21,37.5147466,127.0381369
서울특별시 강남구 논현동 245번지,0.0,922.12,0.0,11136.74,0.0,7,53,0,49.3,16,0,2,0,0,0.0,11136.74,21,37.5147466,127.0381369
서울특별시 강남구 논현동 238-11번지,230.4,110.28,47.86,753.62,264.14,7,0,0,19.85,6,1,0,0,0,0.0,753.62,36,37.5154951,127.0366043
서울특별시 강남구 논현동 238-12번지,245.9,115.0,46.77,586.0,187.07,7,0,0,11.6,4,1,0,0,0,0.0,586.0,34,37.5155305,127.0367197
서울특별시 강남구 논현동 238-13번지,671.6,430.95,64.17,2645.06,255.44,7,0,0,18.2,5,2,0,0,0,0.0,2645.06,34,37.5156035,127.0369411
서울특별시 강남구 논현동 238-14번지,869.2,280.64,32.29,1271.1,94.61,7,0,0,12.4,3,1,0,0,0,0.0,1271.1,38,37.5153791,127.0368721
서울특별시 강남구 논현동 238-15번지,221.2,109.9,49.68,630.03,198.28,7,0,0,18.47,5,1,1,0,0,0.0,630.03,37,37.5153111,127.0365065
서울특별시 강남구 논현동 238-16번지,538.7,269.17,49.97,1673.44,249.54,7,0,0,20.25,6,1,1,0,0,0.0,1673.44,37,37.51516549999999,127.036577
서울특별시 강남구 논현동 238-17번지,272.0,162.65,59.8,707.73,206.43,7,0,0,12.4,4,1,0,0,0,0.0,707.73,28,37.5151898,127.0368099
서울특별시 강남구 논현동 238-18번지,271.8,132.42,48.72,646.2,175.73,2,0,0,0.0,4,1,0,0,0,0.0,646.2,32,37.5152531,127.0370037
서울특별시 강남구 논현동 239-1번지,2687.8,1689.53,63.33,11678.58,351.42,6,0,0,44.16,10,2,3,1,0,0.0,11678.58,37,37.5157446,127.0378976
서울특별시 강남구 논현동 239-4번지,0.0,425.29,0.0,1990.23,0.0,7,0,0,0.0,4,1,0,0,0,0.0,1990.23,43,37.5160194,127.0380873
서울특별시 강남구 논현동 239-6번지,770.6,491.09,63.73,3108.66,314.02,7,0,0,22.3,7,2,0,0,0,0.0,3108.66,24,37.5157692,127.0382118
서울특별시 강남구 논현동 255-10번지,324.1,185.96,57.38,299.66,82.47,2,0,1,6.7,2,1,0,0,0,0.0,236.78,47,37.5136513,127.0400493
서울특별시 강남구 논현동 255-11번지,348.3,256.14,73.54,317.68,65.07,2,0,0,8.0,2,1,0,0,0,0.0,317.68,50,37.5135077,127.0401026
서울특별시 강남구 논현동 190-2번지,325.4,186.16,57.21,650.64,199.95,7,20,0,18.2,6,0,1,0,0,0.0,650.64,10,37.5085419,127.0314513
서울특별시 강남구 논현동 190-3번지,299.5,135.06,45.1,766.38,211.38,2,0,1,16.1,5,1,0,0,0,0.0,766.38,32,37.5086034,127.0316063
서울특별시 강남구 논현동 190-4번지,324.7,113.4,34.92,113.4,34.92,2,0,0,4.0,1,0,0,0,0,0.0,113.4,32,37.5086566,127.0317561
서울특별시 강남구 논현동 190-5번지,333.5,171.36,51.38,1073.47,243.32,7,0,0,23.5,6,1,0,0,0,0.0,1073.47,30,37.5087087,127.0319029
서울특별시 강남구 논현동 190-6번지,319.0,191.13,59.92,902.36,225.46,7,0,13,16.45,4,1,0,0,0,0.0,902.36,25,37.50877029999999,127.032036
서울특별시 강남구 논현동 211-5번지,202.3,99.33,49.1,625.04,237.51,7,0,2,13.87,5,1,1,0,0,0.0,625.04,20,37.51359240000001,127.0345902
서울특별시 강남구 논현동 211-10번지,240.8,120.0,49.83,746.53,248.47,7,0,0,19.75,6,1,1,0,0,0.0,746.53,19,37.5132995,127.0346005
서울특별시 강남구 논현동 211-11번지,450.2,255.42,56.73,1064.91,218.17,7,0,0,15.9,5,1,0,0,0,0.0,1064.91,25,37.5132321,127.0347576
서울특별시 강남구 논현동 211-12번지,0.0,140.81,0.0,438.63,0.0,7,0,0,0.0,2,1,0,0,0,0.0,438.63,39,37.5131308,127.0346096
서울특별시 강남구 논현동 211-14번지,919.5,526.29,57.236541,12035.53,890.1218,5,0,0,67.8,18,6,2,1,0,0.0,12031.22,6,37.5133874,127.0350278
서울특별시 강남구 논현동 211-15번지,317.2,169.79,53.53,1911.54,454.93,7,0,0,43.7,10,2,1,0,0,0.0,1911.54,7,37.5136178,127.0349761
서울특별시 강남구 논현동 211-19번지,359.6,178.56,49.66,1272.96,242.94,7,0,0,18.5,5,2,0,0,0,0.0,1272.96,34,37.5142217,127.0349603
서울특별시 강남구 논현동 211-20번지,854.1,466.47,54.62,3543.4,309.38,7,0,0,26.4,7,2,1,0,0,0.0,3543.4,45,37.5143219,127.0348842
서울특별시 강남구 논현동 165-11번지,236.3,117.94,49.91,416.07,176.08,5,0,0,12.0,4,0,0,0,0,0.0,416.07,12,37.5066205,127.0242349
서울특별시 강남구 논현동 165-13번지,444.4,264.92,59.61,2029.88,299.62,7,0,9,18.3,6,2,1,0,0,0.0,2029.88,23,37.5068179,127.0241402
서울특별시 강남구 논현동 165-15번지,290.7,137.08,47.16,330.39,81.29,2,0,0,7.99,2,1,0,0,0,0.0,330.39,49,37.5070173,127.0240431
서울특별시 강남구 논현동 165-16번지,274.9,164.0,59.66,792.64,235.53,7,0,0,16.4,5,1,1,0,0,0.0,792.64,21,37.5071336,127.0239866
서울특별시 강남구 논현동 165-17번지,618.3,308.79,49.94,2319.05,296.8,7,0,1,20.05,7,1,0,0,0,0.0,2319.05,34,37.5072468,127.0239323
서울특별시 강남구 논현동 165-19번지,0.0,66.81,0.0,133.62,0.0,2,0,0,0.0,2,0,0,0,0,0.0,133.62,51,37.507485,127.0238417
서울특별시 강남구 논현동 166번지,440.0,252.13,57.3,1613.5,293.23,7,0,0,19.0,6,1,1,0,0,0.0,1613.5,21,37.5077022,127.024082
서울특별시 강남구 논현동 166-1번지,0.0,76.6,0.0,162.05,0.0,2,0,0,0.0,2,1,0,0,0,0.0,162.05,50,37.5078084,127.0242127
서울특별시 강남구 논현동 166-2번지,247.6,122.1,49.31,598.08,176.04,7,0,1,11.85,4,1,0,0,0,0.0,598.08,33,37.5078597,127.024338
서울특별시 강남구 논현동 166-3번지,0.0,184.5,0.0,871.28,0.0,7,0,0,0.0,4,1,0,0,0,0.0,871.28,41,37.5079948,127.0244323
서울특별시 강남구 논현동 166-4번지,324.9,194.53,59.87,998.94,262.96,7,0,1,16.6,5,1,1,0,0,0.0,998.94,29,37.5080539,127.0246206
서울특별시 강남구 논현동 166-6번지,319.9,190.42,59.52,1488.69,392.47,6,0,0,25.9,8,1,1,0,0,0.0,1488.69,28,37.508113,127.0248126
서울특별시 강남구 논현동 166-7번지,325.8,192.86,59.2,1473.79,298.18,7,0,0,17.2,6,2,1,0,0,0.0,1473.79,22,37.5081639,127.0249789
서울특별시 강남구 논현동 130-2번지,229.7,137.22,59.74,513.08,223.37,7,9,0,11.7,4,0,0,0,0,0.0,513.08,23,37.5127086,127.0305174
서울특별시 강남구 논현동 130-3번지,228.2,131.62,57.68,487.0,161.31,7,0,7,9.8,3,1,0,0,0,0.0,487.0,29,37.5125841,127.0305767
서울특별시 강남구 논현동 130-9번지,2733.3,1194.64,43.71,18561.23,295.18,7,249,0,49.56,15,5,4,1,0,0.0,18561.23,5,37.5128685,127.0308117
서울특별시 강남구 논현동 130-13번지,183.2,99.1,54.09,462.68,190.83,2,0,5,14.0,4,1,0,0,0,0.0,462.68,33,37.5124608,127.0306222
서울특별시 강남구 논현동 130-17번지,875.4,350.64,40.05,1633.53,165.25,7,0,0,23.5,6,1,1,0,1,31.9,1633.53,40,37.5125376,127.0310062
서울특별시 강남구 논현동 130-18번지,199.0,70.94,35.65,161.38,70.7,2,0,1,0.0,2,1,0,0,0,0.0,161.38,47,37.5124391,127.0310748
서울특별시 강남구 논현동 130-19번지,166.7,83.11,49.86,399.53,183.81,7,9,0,11.95,4,1,0,0,0,0.0,399.53,14,37.5123898,127.0309555
서울특별시 강남구 논현동 130-20번지,170.1,84.83,49.87,333.86,196.27,7,10,0,13.02,5,0,0,0,0,0.0,333.86,11,37.512351,127.0308263
서울특별시 강남구 논현동 130-21번지,177.9,105.73,59.43,538.12,230.55,7,11,0,13.5,4,1,0,0,0,0.0,538.12,23,37.51230899999999,127.030693
서울특별시 강남구 논현동 140-3번지,361.8,215.29,59.51,1376.18,312.36,7,0,1,19.8,6,1,1,0,0,0.0,1376.18,17,37.510083,127.0241178
서울특별시 강남구 논현동 140-4번지,209.8,113.49,54.09,654.12,252.32,7,0,0,15.3,5,1,0,0,0,0.0,654.12,31,37.5101784,127.0242276
서울특별시 강남구 논현동 140-5번지,498.7,286.46,57.44,1576.58,265.5,7,0,13,19.9,6,1,1,0,0,0.0,1576.58,23,37.5101827,127.0244466
서울특별시 강남구 논현동 140-6번지,0.0,133.56,0.0,260.17,0.0,2,0,1,0.0,2,1,0,0,0,0.0,260.17,48,37.5103115,127.0246356
서울특별시 강남구 논현동 99-27번지,185.7,104.05,56.03,224.77,121.04,5,0,0,10.2,3,0,0,0,0,0.0,224.77,24,37.5208515,127.0387196
서울특별시 강남구 논현동 99-28번지,170.1,100.94,59.34,393.2,171.82,7,0,12,10.95,3,1,0,0,0,0.0,393.2,29,37.5208871,127.0388593
서울특별시 강남구 논현동 99-32번지,496.0,296.84,59.85,915.65,184.61,5,0,0,15.4,4,0,1,0,0,0.0,915.65,18,37.52123,127.0387198
서울특별시 강남구 논현동 100번지,0.0,229.65,0.0,918.6,0.0,2,12,0,0.0,3,1,0,0,0,0.0,918.6,43,37.5204137,127.0378542
서울특별시 강남구 논현동 100-1번지,163.2,97.52,59.75,390.08,179.26,2,0,12,10.1,3,1,0,0,0,0.0,390.08,32,37.5205206,127.0380802
서울특별시 강남구 논현동 100-2번지,180.2,107.15,59.46,421.04,176.29,7,6,0,10.8,3,1,0,0,0,0.0,421.04,32,37.5205555,127.0382366
서울특별시 강남구 논현동 100-4번지,268.7,132.4,49.27,832.95,246.37,7,0,1,15.1,5,1,0,0,0,0.0,832.95,36,37.5205961,127.0384694
서울특별시 강남구 논현동 100-5번지,203.49,99.75,49.02,622.14,260.08,7,0,0,19.8,6,1,0,0,0,0.0,622.14,32,37.5206195,127.0386286
서울특별시 강남구 논현동 100-7번지,211.7,125.82,59.43,634.77,197.41,7,0,0,19.64,4,2,1,0,0,0.0,634.77,1,37.5206574,127.038792
서울특별시 강남구 논현동 100-8번지,217.2,116.39,53.59,655.73,198.94,7,0,0,15.32,4,2,0,0,0,0.0,655.73,17,37.5207015,127.0389217
서울특별시 강남구 논현동 100-10번지,164.3,94.24,57.36,334.98,151.82,7,0,8,10.08,3,1,0,0,0,0.0,334.98,31,37.5204857,127.0390008
서울특별시 강남구 논현동 100-11번지,249.5,126.18,50.57,578.32,192.27,7,9,0,12.2,4,1,0,0,0,0.0,578.32,31,37.5204855,127.0388408
서울특별시 강남구 논현동 100-12번지,253.4,112.56,44.42,449.34,132.9,7,8,0,10.0,3,1,0,0,0,0.0,449.34,33,37.520453,127.0386986
