ground_nof,bstory_cnt,totar,bottom_area,time_unit_rainqty,time_unit_ws,time_unit_wd,spt_frstt_dist,target,구조_기타,구조_벽돌구조,구조_블록구조,구조_일반목구조,구조_일반철골구조,구조_철골철근콘크리트구조,구조_철근콘크리트구조,target_log,target_boxcox
7,1,4998.57,830.97,0.0,3.0,50.0,3.8,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
4,1,993.34,235.6,0.0,3.0,50.0,2.6,0.122,False,False,False,False,False,False,True,0.11511280710050457,0.6151128071005045
4,1,1152.19,214.56,0.0,3.0,50.0,1.7,0.2491,False,False,False,False,False,False,True,0.22242329198972652,0.7224232919897265
7,1,2655.76,337.44,0.0,3.0,50.0,4.7,0.0577,False,False,False,False,False,False,True,0.056096739351870144,0.5560967393518701
7,1,1473.44,203.28,0.0,3.0,70.0,3.7,0.1211,False,False,False,False,False,False,True,0.11431034617741086,0.6143103461774109
4,1,7219.25,2561.04,0.0,5.0,50.0,2.1,0.0702,False,False,False,False,False,False,True,0.0678455468950672,0.5678455468950672
7,2,32044.47,4146.86,1.3,6.0,50.0,3.5,0.0494,False,False,False,False,False,False,True,0.04821857227047433,0.5482185722704743
3,1,645.39,169.86,1.3,6.0,50.0,1.1,0.0431,False,False,False,False,False,False,True,0.04219704869978836,0.5421970486997884
5,1,1638.78,251.6,6.2,6.0,50.0,5.1,0.0867,False,False,False,False,False,False,True,0.08314558108666886,0.5831455810866688
0,2,7396.0,3057.0,0.0,5.0,50.0,1.6,0.0881,False,False,False,False,False,False,True,0.08443305597482931,0.5844330559748293
20,2,17508.14,987.64,7.3,5.0,50.0,2.7,0.1574,False,False,False,False,False,False,True,0.14617611015760135,0.6461761101576013
5,0,712.0,178.1,0.0,6.0,70.0,2.7,0.0451,False,False,False,False,False,False,True,0.04411257461832095,0.544112574618321
3,1,199.86,60.72,0.0,6.0,70.0,1.5,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
1,0,46.28,46.28,0.0,4.0,50.0,2.2,0.0548,False,False,False,True,False,False,False,0.05335117549699458,0.5533511754969945
10,1,1061.52,149.27,0.0,4.0,50.0,5.0,0.0708,False,False,False,False,False,False,True,0.0684060326640604,0.5684060326640604
5,1,849.76,201.5,0.0,3.0,50.0,1.1,0.139,False,False,False,False,False,False,True,0.1301506844650451,0.6301506844650451
5,1,6843.71,313.92,0.0,3.0,50.0,4.2,0.0763,False,False,False,False,False,False,True,0.0735292332881155,0.5735292332881154
5,1,1154.0,192.0,0.0,3.0,50.0,3.0,0.0649,False,False,False,False,False,False,True,0.06288089803920104,0.562880898039201
7,0,929.81,113.82,0.0,1.0,200.0,4.0,0.0582,False,False,False,False,False,False,True,0.0565693514878943,0.5565693514878943
3,1,299.57,89.85,0.0,2.0,270.0,2.0,0.0844,False,False,False,False,False,False,True,0.08102683864237341,0.5810268386423734
2,1,233.55,77.85,0.0,5.0,290.0,4.0,0.0463,False,True,False,False,False,False,False,0.04526013140486457,0.5452601314048646
3,1,395.88,108.59,0.0,7.0,270.0,4.3,0.0722,False,False,False,False,False,False,True,0.0697126124113003,0.5697126124113003
1,0,68.94,68.94,0.0,7.0,270.0,2.0,0.0258,False,False,False,True,False,False,False,0.025472795973031023,0.525472795973031
4,0,484.57,126.08,0.0,7.0,270.0,3.2,0.0599,False,False,False,False,False,False,True,0.05817456405107218,0.5581745640510721
2,1,136.92,45.19,0.0,6.0,270.0,0.9,0.0424,False,True,False,False,False,False,False,0.04152574682849831,0.5415257468284983
1,0,45.0,45.0,0.0,5.0,270.0,3.0,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
15,3,7370.88,437.3,0.0,4.0,290.0,4.7,0.0451,False,False,False,False,False,False,True,0.04411257461832095,0.544112574618321
2,1,216.25,97.15,0.0,5.0,320.0,4.5,0.0621,False,False,False,True,False,False,False,0.060248080345356884,0.5602480803453569
1,0,125.0,125.0,0.0,3.0,290.0,4.9,0.1102,False,False,True,False,False,False,False,0.10454017927392387,0.6045401792739239
3,1,419.85,117.4,0.0,3.0,290.0,3.2,0.0358,False,True,False,False,False,False,False,0.03517407500765403,0.535174075007654
2,0,1025.88,36.54,0.0,5.0,290.0,2.6,0.1205,False,False,False,False,False,False,True,0.11377501425884462,0.6137750142588446
1,1,1052.56,531.28,0.0,4.0,290.0,7.1,0.0856,False,False,False,False,False,False,True,0.08213282953852233,0.5821328295385223
4,1,209.93,56.12,0.0,3.0,320.0,4.4,0.0451,False,False,False,False,False,False,True,0.04411257461832095,0.544112574618321
3,2,2462.08,457.53,0.0,3.0,320.0,2.3,0.0891,False,False,False,False,False,False,True,0.0853516670995037,0.5853516670995037
2,1,240.24,17.0,0.0,3.0,320.0,2.1,0.0819,False,False,False,False,False,False,True,0.07871875471139067,0.5787187547113907
2,1,184.0,59.0,0.0,3.0,320.0,2.0,0.0424,False,False,True,False,False,False,False,0.04152574682849831,0.5415257468284983
3,1,285.12,74.7,0.0,3.0,270.0,2.5,0.0508,False,False,False,False,False,False,True,0.04955177882924775,0.5495517788292478
15,1,11385.49,759.97,0.0,3.0,320.0,1.8,0.0499,False,False,False,False,False,False,True,0.04869492153875855,0.5486949215387585
31,0,12580.81,587.51,0.0,4.0,290.0,2.6,0.0996,False,False,False,False,False,False,True,0.09494647730895359,0.5949464773089536
8,1,2493.85,319.51,0.0,4.0,290.0,5.0,0.0886,False,False,False,False,False,False,True,0.0848924670179626,0.5848924670179626
10,2,3673.69,442.94,0.0,3.0,270.0,3.5,0.0732,False,False,False,False,False,False,True,0.07064483956933203,0.570644839569332
6,1,1364.6,208.81,0.0,3.0,270.0,4.8,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
4,1,630.24,149.85,0.0,4.0,270.0,4.3,0.0941,False,False,False,False,False,False,True,0.08993210750060718,0.5899321075006072
6,0,659.82,204.57,0.0,4.0,270.0,2.3,0.048,False,False,False,False,False,False,True,0.046883585898850416,0.5468835858988504
15,0,6257.92,587.69,0.0,3.0,290.0,1.2,0.052,False,False,False,False,False,False,True,0.050693114315518116,0.5506931143155182
10,1,1999.35,230.58,0.0,4.0,270.0,2.0,0.0675,False,False,False,False,False,False,True,0.06531946612064256,0.5653194661206425
4,1,561.0,120.0,0.0,4.0,270.0,2.5,0.0594,False,False,False,False,False,False,True,0.05770271012828925,0.5577027101282892
3,1,304.36,76.09,0.0,4.0,270.0,0.7,0.1109,False,False,False,False,False,False,True,0.10517049760553965,0.6051704976055396
3,1,399.28,28.0,0.0,4.0,270.0,4.1,0.0696,False,False,False,False,False,False,True,0.06728474680559636,0.5672847468055964
3,1,287.4,84.27,0.0,1.0,360.0,4.9,0.0749,False,False,False,False,False,False,True,0.07222763399688076,0.5722276339968808
3,1,293.49,86.83,0.0,1.0,290.0,4.7,0.0408,False,False,False,False,False,False,True,0.03998964821615847,0.5399896482161585
12,1,2708.12,59.71,0.0,2.0,50.0,0.6,0.0796,False,False,False,False,False,False,True,0.07659060216171255,0.5765906021617125
3,1,329.21,30.0,0.0,2.0,50.0,1.0,0.0942,False,True,False,False,False,False,False,0.0900235026475885,0.5900235026475885
1,0,28.0,28.0,0.0,2.0,50.0,8.5,0.1161,True,False,False,False,False,False,False,0.10984046567953218,0.6098404656795322
4,0,296.28,89.03,0.0,2.0,340.0,4.8,0.0754,False,False,False,False,False,False,True,0.07269268539344066,0.5726926853934406
4,1,548.08,114.12,0.0,2.0,50.0,3.5,0.0534,False,False,False,False,False,False,True,0.052023028067151915,0.5520230280671519
5,0,688.69,202.25,0.0,3.0,290.0,2.9,0.0786,False,False,False,False,False,False,True,0.0756639039209896,0.5756639039209897
4,1,901.67,330.6,0.0,3.0,290.0,1.4,0.0713,False,False,False,False,False,False,True,0.0688728642863754,0.5688728642863754
2,1,557.0,185.0,0.0,2.0,290.0,0.8,0.0979,False,False,False,False,False,False,True,0.09339926425854968,0.5933992642585497
5,1,580.01,15.32,0.0,2.0,290.0,2.6,0.0399,False,False,False,False,False,False,True,0.03912455468405003,0.5391245546840501
12,5,31128.63,1707.04,0.0,2.0,290.0,0.9,0.0474,False,False,False,False,False,False,True,0.04631090286325026,0.5463109028632502
4,1,598.08,134.0,0.0,3.0,320.0,0.8,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
5,0,491.58,147.4,0.0,2.0,50.0,2.4,0.0369,False,False,False,False,False,False,True,0.03623549258209543,0.5362354925820955
4,1,799.65,166.05,0.0,2.0,50.0,3.5,0.0731,False,False,False,False,False,False,True,0.0705516559509447,0.5705516559509447
2,1,243.63,121.0,0.0,3.0,50.0,0.9,0.048,False,False,False,False,False,False,True,0.046883585898850416,0.5468835858988504
5,0,644.55,201.92,0.0,3.0,50.0,2.3,0.0763,False,False,False,False,False,False,True,0.0735292332881155,0.5735292332881154
9,4,9320.25,818.95,0.0,1.0,290.0,3.9,0.0846,False,False,False,False,False,False,True,0.08121125542482321,0.5812112554248232
4,1,745.0,162.0,0.0,1.0,360.0,3.0,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
4,1,493.83,130.39,0.0,3.0,50.0,2.4,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
15,1,15851.54,1006.54,0.0,3.0,50.0,3.0,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
4,1,128.07,66.88,0.0,3.0,50.0,1.9,0.0158,False,False,False,False,False,False,True,0.01567647938500758,0.5156764793850076
16,1,7106.18,471.84,0.0,3.0,70.0,3.5,0.0655,False,False,False,False,False,False,True,0.06344417255653477,0.5634441725565348
19,0,8203.18,511.28,0.0,3.0,70.0,2.8,0.0696,False,False,False,False,False,False,True,0.06728474680559636,0.5672847468055964
40,3,98985.12,3905.36,0.0,1.0,90.0,0.5,0.0878,False,False,False,False,False,False,True,0.08415730800672333,0.5841573080067233
3,1,435.12,54.39,0.0,1.0,320.0,3.3,0.0485,False,False,False,False,False,False,True,0.04736057135983759,0.5473605713598376
3,1,304.0,86.61,0.0,1.0,320.0,4.4,0.0812,False,True,False,False,False,False,False,0.07807153542015549,0.5780715354201555
5,0,349.74,58.45,0.0,1.0,360.0,3.2,0.0859,False,False,False,False,False,False,True,0.08240913624071772,0.5824091362407178
7,3,2089.54,223.03,0.0,2.0,270.0,3.0,0.0158,False,False,False,False,False,False,True,0.01567647938500758,0.5156764793850076
3,1,384.4,99.54,0.0,2.0,270.0,4.1,0.0451,False,True,False,False,False,False,False,0.04411257461832095,0.544112574618321
3,1,621.93,190.42,0.0,4.0,320.0,2.6,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
1,0,120.0,120.0,0.0,3.0,290.0,5.6,0.1347,False,False,False,True,False,False,False,0.12636829881480666,0.6263682988148067
15,5,85402.94,30.0,0.0,3.0,290.0,3.8,0.0876,False,False,False,False,False,False,True,0.0839734337761786,0.5839734337761786
5,1,712.45,131.93,0.0,3.0,290.0,4.3,0.1032,False,False,False,False,False,False,True,0.098215047496955,0.598215047496955
5,1,8034.18,0.0,0.0,4.0,270.0,3.5,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
6,1,564.91,104.0,0.0,3.0,270.0,4.2,0.01,False,False,False,False,False,False,True,0.009950330853168083,0.5099503308531681
4,1,2127.28,532.68,0.0,5.0,250.0,2.5,0.0831,False,False,False,False,False,False,True,0.07982729985955439,0.5798272998595544
3,1,477.96,132.3,0.0,4.0,270.0,3.4,0.1245,False,False,False,False,False,False,True,0.11733849241723332,0.6173384924172334
35,2,34196.82,23726.6,0.0,4.0,270.0,4.0,0.1265,False,False,False,False,False,False,True,0.11911548089016206,0.6191154808901621
36,1,15700.7,434.73,0.0,4.0,270.0,4.2,0.084,False,False,False,False,False,False,True,0.08065790301745447,0.5806579030174545
2,1,398.0,26.4,0.0,4.0,290.0,8.1,0.0632,False,False,False,False,False,False,True,0.061283228416898525,0.5612832284168985
6,0,464.23,92.88,0.0,2.0,290.0,2.5,0.0654,False,False,False,False,False,False,True,0.06335031550076171,0.5633503155007618
3,1,24694.0,8078.0,0.0,4.0,270.0,2.0,0.1108,False,False,False,False,False,False,True,0.10508047645050743,0.6050804764505074
5,0,430.8,140.92,0.0,2.0,320.0,2.5,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
10,1,5811.24,585.63,0.0,2.0,320.0,2.5,0.1043,False,False,False,False,False,False,True,0.09921165007094808,0.5992116500709481
4,1,1001.85,181.2,0.0,2.0,320.0,6.2,0.0698,False,False,False,False,False,False,True,0.06747171511501267,0.5674717151150127
4,1,533.53,107.67,0.0,3.0,270.0,1.5,0.0516,False,False,False,False,False,False,True,0.050312813873589095,0.5503128138735891
2,2,699.72,168.58,0.0,5.0,290.0,3.8,0.0795,False,False,False,False,False,False,True,0.07649797097272498,0.5764979709727249
3,1,1157.6,309.89,0.0,3.0,290.0,1.0,0.0823,False,False,False,False,False,False,True,0.07908840631896367,0.5790884063189636
13,1,14300.54,1052.23,0.0,3.0,270.0,3.7,0.0809,False,False,False,False,False,False,True,0.07779402744002019,0.5777940274400202
3,1,472.16,223.38,0.0,3.0,290.0,3.2,0.0554,False,False,False,False,False,False,True,0.05391984198943043,0.5539198419894305
2,1,218.28,112.83,0.0,2.0,270.0,3.9,0.0876,False,True,False,False,False,False,False,0.0839734337761786,0.5839734337761786
5,1,488.61,162.2,0.0,3.0,270.0,5.2,0.1146,False,False,False,False,False,False,True,0.10849559615329891,0.608495596153299
1,0,100.32,100.32,0.0,3.0,270.0,0.5,0.1044,False,False,False,True,False,False,False,0.09930220107386231,0.5993022010738623
6,0,616.82,129.72,0.0,3.0,270.0,1.7,0.0431,False,False,False,False,False,False,True,0.04219704869978836,0.5421970486997884
3,1,258.49,69.4,0.0,3.0,270.0,3.9,0.0763,False,False,False,False,False,False,True,0.0735292332881155,0.5735292332881154
15,1,11716.08,738.72,0.0,3.0,270.0,1.2,0.0755,False,False,False,False,False,False,True,0.07278566972564769,0.5727856697256477
3,1,166.0,45.0,0.0,3.0,270.0,2.0,0.0745,False,False,False,False,False,False,True,0.07185543710042809,0.5718554371004281
2,1,216.48,72.21,0.0,2.0,290.0,1.9,0.0842,False,True,False,False,False,False,False,0.08084238784410075,0.5808423878441007
12,2,6313.34,16.59,0.0,3.0,250.0,0.1,0.1168,False,False,False,False,False,False,True,0.11046745302597097,0.6104674530259709
3,1,2453.69,598.81,0.0,3.0,250.0,2.0,0.0592,False,False,False,False,False,False,True,0.05751390620060671,0.5575139062006067
2,0,188.96,94.48,0.0,3.0,250.0,2.6,0.0424,False,True,False,False,False,False,False,0.04152574682849831,0.5415257468284983
4,1,8841.85,2450.93,0.0,3.0,270.0,4.0,0.1069,False,False,False,False,False,False,True,0.10156331540944123,0.6015633154094412
4,1,457.89,122.08,0.0,3.0,270.0,3.8,0.0786,False,False,False,False,False,False,True,0.0756639039209896,0.5756639039209897
7,2,4999.76,1323.6,0.0,4.0,320.0,2.6,0.1289,False,False,False,False,False,False,True,0.1212437072853642,0.6212437072853642
3,1,663.42,166.98,0.0,4.0,320.0,1.8,0.0494,False,False,False,False,False,False,True,0.04821857227047433,0.5482185722704743
7,3,5917.89,585.27,0.0,2.0,360.0,4.0,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
4,1,563.69,140.0,0.0,2.0,290.0,1.2,0.0582,False,False,False,False,False,False,True,0.0565693514878943,0.5565693514878943
5,1,1154.9,287.82,0.0,2.0,340.0,6.5,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
5,0,633.66,182.5,0.0,2.0,290.0,1.9,0.1284,False,False,False,False,False,False,True,0.12080070014570417,0.6208007001457042
4,2,582.6,106.53,0.0,2.0,340.0,1.4,0.0889,False,False,False,False,False,False,True,0.08516801236987823,0.5851680123698783
3,2,658.75,173.25,0.0,2.0,20.0,5.1,0.1027,False,False,False,False,False,False,True,0.09776171778249576,0.5977617177824958
7,1,1672.26,218.28,0.0,2.0,50.0,3.2,0.0767,False,False,False,False,False,False,True,0.07390080783953423,0.5739008078395342
3,1,469.06,143.41,0.0,2.0,50.0,2.8,0.0862,False,False,False,False,False,False,True,0.08268536661860784,0.5826853666186078
15,1,47990.79,3844.09,0.0,2.0,20.0,4.8,0.0747,False,False,False,False,False,False,True,0.07204155286497055,0.5720415528649705
1,0,40.0,40.0,0.0,2.0,180.0,8.7,0.0822,False,False,False,False,False,False,True,0.07899600622649783,0.5789960062264978
4,1,383.8,80.4,0.0,2.0,180.0,5.2,0.0508,False,False,False,False,False,False,True,0.04955177882924775,0.5495517788292478
4,1,537.8,112.25,0.0,1.0,270.0,6.5,0.049,False,False,False,False,False,False,True,0.04783732941416013,0.5478373294141601
15,4,82421.88,4814.74,0.0,1.0,270.0,3.3,0.1282,False,False,False,False,False,False,True,0.12062344232373869,0.6206234423237387
6,1,1751.0,465.39,0.0,1.0,270.0,3.9,0.0848,False,False,False,False,False,False,True,0.08139563820399408,0.5813956382039941
20,0,5510.0,17914.6,0.0,2.0,110.0,2.0,0.0953,False,False,False,False,False,False,True,0.09102829834756382,0.5910282983475639
3,1,387.14,18.0,0.0,2.0,110.0,2.4,0.0685,False,False,False,False,False,False,True,0.06625579577706527,0.5662557957770653
3,1,387.14,25.0,0.0,1.0,230.0,2.4,0.0694,False,True,False,False,False,False,False,0.06709774353249415,0.5670977435324942
8,1,1515.3,196.3,0.0,1.0,230.0,5.0,0.0667,False,False,False,False,False,False,True,0.06456977064930008,0.5645697706493
5,1,1711.68,353.9,0.0,1.0,90.0,3.3,0.1308,False,False,False,False,False,False,True,0.12292534683729822,0.6229253468372982
1,6,14611.0,647.93,0.0,1.0,90.0,1.6,0.0871,False,False,False,False,False,False,True,0.08351360022781763,0.5835136002278176
3,1,236.52,73.12,0.0,2.0,20.0,2.2,0.0416,False,True,False,False,False,False,False,0.04075799247216774,0.5407579924721677
19,1,2996.71,209.43,0.0,2.0,20.0,2.3,0.0756,False,False,False,False,False,False,True,0.07287864541257257,0.5728786454125726
9,2,3668.78,299.94,0.0,1.0,360.0,0.5,0.0431,False,False,False,False,False,False,True,0.04219704869978836,0.5421970486997884
5,0,296.7,83.22,0.0,2.0,20.0,2.0,0.0685,False,False,False,False,False,False,True,0.06625579577706527,0.5662557957770653
9,1,670.4,94.99,0.0,2.0,20.0,1.5,0.049,False,False,False,False,False,False,True,0.04783732941416013,0.5478373294141601
8,3,6783.9,671.1,0.0,2.0,20.0,1.5,0.0673,False,False,False,False,False,False,True,0.06513209493778223,0.5651320949377823
18,1,8114.23,0.6,0.0,2.0,50.0,0.6,0.049,False,False,False,False,False,False,True,0.04783732941416013,0.5478373294141601
6,2,1388.6,158.4,0.0,2.0,50.0,4.5,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
2,1,146.34,49.68,0.0,2.0,90.0,1.9,0.1219,False,True,False,False,False,False,False,0.11502367656878194,0.615023676568782
15,1,6748.74,424.0,0.0,2.0,70.0,3.3,0.1284,False,False,False,False,False,False,True,0.12080070014570417,0.6208007001457042
2,1,238.0,79.0,0.0,2.0,70.0,3.5,0.1432,False,True,False,False,False,False,False,0.1338313476335206,0.6338313476335206
6,0,469.51,107.0,0.0,2.0,250.0,5.9,0.038,False,False,False,False,False,False,True,0.037295784743696894,0.5372957847436969
5,1,2464.21,411.4,0.0,2.0,250.0,1.4,0.0618,False,False,False,False,False,False,True,0.059965581167434064,0.5599655811674341
2,1,248.04,53.64,0.0,1.0,250.0,2.5,0.0431,False,True,False,False,False,False,False,0.04219704869978836,0.5421970486997884
3,1,0.08,109.75,0.0,1.0,250.0,4.1,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
4,0,299.89,91.42,0.0,1.0,270.0,4.5,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
2,1,182.58,57.69,0.0,1.0,270.0,3.0,0.0748,False,False,False,False,False,False,True,0.07213459775919911,0.5721345977591992
4,1,935.43,201.42,0.0,1.0,230.0,2.0,0.1164,False,False,False,False,False,False,True,0.11010922268003005,0.6101092226800301
3,1,328.86,93.78,0.0,0.0,0.0,2.5,0.1042,False,True,False,False,False,False,False,0.09912109086780718,0.5991210908678072
